ID	log2fold	p	p.adj
ENSG00000135144	0.0721973386638377	0.341571032134266	0.538806009211645
ENSG00000160781	0.0865887272977505	0.341608574101896	0.538806009211645
ENSG00000184154	0.0517349556344005	0.341521256104038	0.538806009211645
ENSG00000254788	0.0800264056279821	0.341603255073591	0.538806009211645
ENSG00000183624	-0.0290837887743214	0.341689145875468	0.538874575878521
ENSG00000254598	0.095504806535995	0.34202005089528	0.539337882885023
ENSG00000124575	0.270863830475197	0.342184161177288	0.539479553039472
ENSG00000152359	-0.0398017386313558	0.34218417364218	0.539479553039472
ENSG00000110203	0.233009228568304	0.342704751559951	0.540083258513108
ENSG00000132740	-0.0686546238248842	0.34271582745028	0.540083258513108
ENSG00000135047	0.110340311967498	0.34261030478592	0.540083258513108
ENSG00000198157	-0.0631754280435917	0.342651238657788	0.540083258513108
ENSG00000139908	0.186083407967392	0.342826257580096	0.540198675564211
ENSG00000146247	-0.0401057541511887	0.343059458745463	0.540507499542017
ENSG00000167094	-0.0872706829370858	0.34319749688253	0.54055261531185
ENSG00000187922	-0.120485697478411	0.343199739649286	0.54055261531185
ENSG00000225940	0.168783534362567	0.343126768125923	0.54055261531185
ENSG00000005022	-0.0324588236367006	0.343385377935615	0.540669118104586
ENSG00000014138	-0.0221549747282435	0.34336039993154	0.540669118104586
ENSG00000092199	-0.0279415608748196	0.343317259047305	0.540669118104586
ENSG00000111652	0.0222441845586944	0.343472215707246	0.540747228825899
ENSG00000162869	0.021804178340693	0.343622242181283	0.540807575166204
ENSG00000213380	-0.0266691496817144	0.343581944596753	0.540807575166204
ENSG00000213983	-0.0346111426149546	0.343622245177893	0.540807575166204
ENSG00000073111	-0.0555313736560012	0.343790456037391	0.540981785515161
ENSG00000108932	0.0556456224270373	0.343807425961477	0.540981785515161
ENSG00000136933	-0.0266278723286095	0.343932105751632	0.541119349657979
ENSG00000018610	0.0308677581027409	0.344014308414636	0.541190060621964
ENSG00000124568	-0.225176657160259	0.344136199325139	0.541208569580029
ENSG00000173457	-0.0475883020980562	0.344137855328134	0.541208569580029
ENSG00000204060	0.198800151049837	0.344124787872053	0.541208569580029
ENSG00000132463	-0.022067456105508	0.344363815370675	0.541505295903329
ENSG00000111832	-0.038570379684664	0.344467805455204	0.541610183398661
ENSG00000120519	0.0373932412046702	0.344537230385035	0.541660706931771
ENSG00000180879	-0.0342251676300096	0.344576044080325	0.541663099595965
ENSG00000125462	-0.113612594643924	0.344718840774923	0.541753478665532
ENSG00000143443	-0.0603510081452546	0.344701091755433	0.541753478665532
ENSG00000165238	0.121984823544441	0.344745432241343	0.541753478665532
ENSG00000139645	-0.0279382891249085	0.344803835048715	0.541786640424338
ENSG00000102098	-0.0617996061091279	0.34489327393047	0.541868556391571
ENSG00000099769	-0.172532982493102	0.345119349906738	0.542106473169177
ENSG00000196372	0.0411064997013494	0.345099953972894	0.542106473169177
ENSG00000170860	-0.0416481993752668	0.345226807546001	0.542216628417567
ENSG00000119431	0.05330040893386	0.345380513443601	0.542399389963056
ENSG00000130717	0.0217348242556196	0.345477783492418	0.542493492457013
ENSG00000141452	0.0209210786983367	0.345603150847516	0.542631690202159
ENSG00000129667	-0.0366032018587452	0.345650146325462	0.542646819647355
ENSG00000162191	-0.0254561722323813	0.345694481891937	0.542657770396669
ENSG00000126243	0.0558199408025456	0.345748320581074	0.542683634800097
ENSG00000086544	0.0291420822374641	0.345825296008315	0.542745804918506
ENSG00000001629	-0.0241696181006956	0.346303181068883	0.543437089998436
ENSG00000171865	-0.0225814135736699	0.346453241550493	0.543613841797657
ENSG00000143742	-0.0745699538841963	0.346497210296513	0.543624106670647
ENSG00000117118	0.0302739942928397	0.346598188622952	0.543635960732814
ENSG00000140854	0.0234613808965976	0.346617048698561	0.543635960732814
ENSG00000173715	-0.0561215258427278	0.34654705116674	0.543635960732814
ENSG00000100883	0.0328929395444124	0.346949166303301	0.543921925586126
ENSG00000117480	-0.0808911416726798	0.346904278134869	0.543921925586126
ENSG00000167632	0.0222529165800415	0.346926100287127	0.543921925586126
ENSG00000275896	-0.247773494213576	0.346851540468999	0.543921925586126
ENSG00000121350	-0.0427211775529206	0.347089638511913	0.544024711275012
ENSG00000176915	-0.0210698482553342	0.347082474957023	0.544024711275012
ENSG00000142864	-0.0247970928489614	0.347142794042609	0.544049318458017
ENSG00000182768	0.0293354832400992	0.34721550508181	0.544104564819645
ENSG00000152932	0.164310064128922	0.347327744526825	0.544221735625904
ENSG00000124217	0.0617658101653526	0.347397024347405	0.544224051312026
ENSG00000189233	0.099339410589638	0.347404158606892	0.544224051312026
ENSG00000135740	0.064473271076148	0.347441900452749	0.544224480111742
ENSG00000134697	-0.0196821674521391	0.347531673643621	0.544306400654906
ENSG00000175309	-0.033265984176321	0.347648381809028	0.544313112620042
ENSG00000186812	-0.0388696277685709	0.347641021046027	0.544313112620042
ENSG00000196757	-0.0370949085209934	0.347608648217355	0.544313112620042
ENSG00000139737	0.0379263566620714	0.347867977522092	0.544539538043797
ENSG00000178896	0.0428447805915562	0.347844954220544	0.544539538043797
ENSG00000167113	-0.0248480017045972	0.348127578709629	0.544810518557202
ENSG00000169627	-0.104907219277627	0.348124693773238	0.544810518557202
ENSG00000197558	-0.0737925444139842	0.348153613304506	0.544810518557202
ENSG00000204930	-0.159370958771055	0.348242344746506	0.544890666534848
ENSG00000066027	0.0314102058690329	0.348386579885297	0.544941581715723
ENSG00000116147	-0.13722932535584	0.348383269755402	0.544941581715723
ENSG00000169905	0.0243401376687344	0.348400049458674	0.544941581715723
ENSG00000281584	-0.207948526189498	0.348424954863609	0.544941581715723
ENSG00000100350	0.0804135981256296	0.348470832796468	0.544954656155114
ENSG00000081148	-0.0614177266038845	0.348518967139796	0.544971256077676
ENSG00000163069	0.0470737824039516	0.348568006171222	0.544989266914639
ENSG00000023734	-0.021326024517703	0.34860743991995	0.544992257543566
ENSG00000101181	0.0323019571770517	0.348788036551049	0.545194468119733
ENSG00000168255	-0.0932838829218177	0.348829645684728	0.545194468119733
ENSG00000183401	0.0394234974934291	0.348886924693488	0.545194468119733
ENSG00000185973	0.0296130725392159	0.348881525058167	0.545194468119733
ENSG00000184185	0.217595355886345	0.349373180932102	0.54589559520641
ENSG00000010818	0.0448043326771849	0.349526085979973	0.546046761391915
ENSG00000198270	-0.0386370354626884	0.349545114452463	0.546046761391915
ENSG00000085276	0.170255004784101	0.349881234625853	0.54621936080616
ENSG00000104447	0.050776776830382	0.349863788864089	0.54621936080616
ENSG00000105364	-0.0291015524732618	0.349842890150349	0.54621936080616
ENSG00000123154	-0.0256644446376614	0.349701930013778	0.54621936080616
ENSG00000184752	-0.0373988538553462	0.349816010113409	0.54621936080616
ENSG00000280670	-0.178799403959186	0.349799273268751	0.54621936080616
ENSG00000152582	-0.0462274916328617	0.350120366135432	0.546533940689646
ENSG00000165244	-0.0552822489579388	0.350326048971103	0.546796245573315
ENSG00000092208	-0.0362207528621197	0.35058521532634	0.547024412140412
ENSG00000164414	0.0378989709142351	0.350573993219919	0.547024412140412
ENSG00000181090	-0.0193212295344786	0.350546501730951	0.547024412140412
ENSG00000125686	0.0247333479313538	0.350731644218321	0.547135338016444
ENSG00000177853	-0.0402751765483595	0.350699181855023	0.547135338016444
ENSG00000164675	-0.132030602010029	0.350857647268566	0.547273123558411
ENSG00000197520	-0.135673037560872	0.350963311232013	0.547379157698377
ENSG00000133703	0.0429706589597708	0.351331218011862	0.547894131589253
ENSG00000165863	0.196680737841984	0.351906022612201	0.548731613359337
ENSG00000187790	-0.0440899262522789	0.352045662358135	0.548853406990831
ENSG00000188677	0.0536286389918027	0.352059703472191	0.548853406990831
ENSG00000042429	0.0325441501073503	0.352128463583637	0.548901688511733
ENSG00000177971	-0.0297564244379552	0.352173326779678	0.548912712895677
ENSG00000091542	0.0279991791154364	0.352274669805643	0.548948373659729
ENSG00000129128	-0.0494653286908541	0.352234309717381	0.548948373659729
ENSG00000165695	-0.150069973416194	0.352309586179414	0.548948373659729
ENSG00000101413	0.0393688254169326	0.352490248309997	0.549170959637746
ENSG00000047617	0.223156172124351	0.352709597611309	0.549219410239806
ENSG00000086300	0.0606368399486043	0.352575804171127	0.549219410239806
ENSG00000162517	0.0228287637606054	0.352643854605653	0.549219410239806
ENSG00000172315	0.0496675821388069	0.352710406796345	0.549219410239806
ENSG00000205126	0.279363682860752	0.35262946453706	0.549219410239806
ENSG00000149554	0.0879041897867611	0.352779763918167	0.549264768523666
ENSG00000168772	0.156912448747583	0.352815166287491	0.549264768523666
ENSG00000073670	-0.0722715199928517	0.352891299902699	0.549265551981001
ENSG00000248487	-0.0407138451711253	0.352862922125662	0.549265551981001
ENSG00000169184	0.0968323070939374	0.352984918091199	0.549352398507946
ENSG00000182220	0.0409254920606324	0.353204714709721	0.54963557758289
ENSG00000105464	0.100725104959011	0.353255434452781	0.549655617078376
ENSG00000137720	-0.0477606404980972	0.353336452277734	0.54972279020288
ENSG00000014824	-0.0327718049213559	0.353703047660926	0.550020488779626
ENSG00000022556	-0.149043589304598	0.35372036357054	0.550020488779626
ENSG00000139914	0.0662026447111864	0.353656878494959	0.550020488779626
ENSG00000159592	0.0177798578666139	0.353755002146593	0.550020488779626
ENSG00000164663	0.0486676805186376	0.353595114540295	0.550020488779626
ENSG00000231389	-0.0554133079472064	0.353652016245054	0.550020488779626
ENSG00000023041	-0.0211886975428048	0.353938721693814	0.550188348951482
ENSG00000178149	0.0255381889647256	0.353916725619148	0.550188348951482
ENSG00000147650	0.0706901359093102	0.354021668702051	0.550258398918918
ENSG00000105171	0.0242955162192902	0.354119935342519	0.550352242761619
ENSG00000101216	-0.0279585799486259	0.354378092884154	0.550586597862398
ENSG00000104611	0.154390398479609	0.35453607227587	0.550586597862398
ENSG00000124216	-0.161022072548373	0.354473321786846	0.550586597862398
ENSG00000132507	-0.0285836776678729	0.354531137002208	0.550586597862398
ENSG00000166263	-0.0509509958311616	0.354385708794703	0.550586597862398
ENSG00000168488	-0.0230340881470108	0.354469074275934	0.550586597862398
ENSG00000198574	-0.0986468228387787	0.354320458316542	0.550586597862398
ENSG00000162946	0.0560837916192846	0.354616548267368	0.550652700832106
ENSG00000127993	-0.04258798740436	0.354754075701757	0.550807370343989
ENSG00000050628	0.125939698363149	0.355030519738272	0.551177671996409
ENSG00000067715	0.188589941308655	0.355075395731206	0.551188428235093
ENSG00000100532	-0.0400299230772048	0.355376471588409	0.551302280233007
ENSG00000109618	-0.0402811322624589	0.355370039408969	0.551302280233007
ENSG00000117859	-0.0173379568351123	0.355366547032187	0.551302280233007
ENSG00000172732	-0.0236460463941805	0.355230358919976	0.551302280233007
ENSG00000179454	-0.0461978827154683	0.355335935180276	0.551302280233007
ENSG00000183837	-0.107785531657785	0.355260252375303	0.551302280233007
ENSG00000167513	0.121060924324376	0.355417101663984	0.551306429054823
ENSG00000120837	-0.0280536395724385	0.355823516306597	0.551877904362342
ENSG00000134108	0.0436725053809256	0.355919125424264	0.551967253554072
ENSG00000197798	0.0408231281749503	0.356001312198271	0.552035770223112
ENSG00000132294	0.0378204231979578	0.356286209052498	0.552418572426082
ENSG00000088833	0.0288897726214387	0.356778085620839	0.553122178849684
ENSG00000009830	-0.0337911364288382	0.356892111441482	0.553180868497228
ENSG00000072778	0.0343809890714846	0.356884199674114	0.553180868497228
ENSG00000087116	0.294814687611435	0.356989500779452	0.553199288945682
ENSG00000163328	0.0412795672873406	0.357018253671382	0.553199288945682
ENSG00000168078	-0.217511157749565	0.356970424020646	0.553199288945682
ENSG00000035499	0.123490548288253	0.35734520608432	0.553469728980032
ENSG00000153130	-0.0667392071270153	0.357294425259517	0.553469728980032
ENSG00000176058	0.0331173028941556	0.357330938812772	0.553469728980032
ENSG00000237765	0.0423653306451255	0.35729903186041	0.553469728980032
ENSG00000205155	0.0400835886145189	0.35745596586121	0.553582248015149
ENSG00000105619	0.0304305410306253	0.357571746129079	0.553665728892459
ENSG00000143390	-0.019204807741631	0.357624225023687	0.553665728892459
ENSG00000143479	0.126918479952057	0.357597374980118	0.553665728892459
ENSG00000134242	-0.0454438597708076	0.357737093099401	0.55372242937647
ENSG00000171488	0.0411790826174065	0.357707290512413	0.55372242937647
ENSG00000117475	-0.0328186577811555	0.357802685513543	0.553750597618086
ENSG00000178974	0.0216622634865842	0.35783153936271	0.553750597618086
ENSG00000180329	0.0282170712867113	0.35791111251842	0.553814734135512
ENSG00000213462	0.0656099334228029	0.358093539205642	0.554037990728797
ENSG00000163877	0.0499695974170867	0.358165199279323	0.554089841253825
ENSG00000104728	-0.112344641593919	0.358331046544901	0.554287374980266
ENSG00000138668	-0.0179366055639183	0.358544957552528	0.554559206522253
ENSG00000104936	-0.0590631639107759	0.358590813402505	0.554571078010155
ENSG00000140563	0.05414706254084	0.358644336037765	0.554594802613493
ENSG00000155011	-0.207309829349881	0.359039268876108	0.555028243978871
ENSG00000165632	-0.0296401643909087	0.359009568232817	0.555028243978871
ENSG00000188000	-0.42455542656862	0.358988931755303	0.555028243978871
ENSG00000182919	-0.0253503277563965	0.35922776251388	0.555260535331925
ENSG00000116198	0.0249133695076097	0.359277355076602	0.555278099860358
ENSG00000168026	-0.0571669130503121	0.359420037801239	0.555439520062028
ENSG00000103888	0.180154953587992	0.359624819594353	0.555637751793211
ENSG00000131115	0.0348635431177711	0.359614724174916	0.555637751793211
ENSG00000129925	0.050730461166665	0.35966923518016	0.555647270898938
ENSG00000188199	-0.143162881799555	0.35976955638046	0.555743146487949
ENSG00000085832	0.0267881651352277	0.359915208496935	0.555753916715533
ENSG00000101665	0.0581014271487283	0.359929576216387	0.555753916715533
ENSG00000157895	-0.0241753329264327	0.359928387801092	0.555753916715533
ENSG00000196428	0.0275239593160965	0.359887948394271	0.555753916715533
ENSG00000168724	0.0186620639104119	0.360143311864072	0.556024830444903
ENSG00000133574	0.0578821853630646	0.360327488029732	0.556190941937497
ENSG00000136250	0.0514247136759299	0.360311047575449	0.556190941937497
ENSG00000163479	-0.0293738892105437	0.360532495227524	0.556211842079637
ENSG00000175267	-0.091725943697494	0.360448777541701	0.556211842079637
ENSG00000185024	-0.0267343676813998	0.360402420905036	0.556211842079637
ENSG00000198695	-0.0871849486146239	0.360467709612844	0.556211842079637
ENSG00000205302	0.0314840687384559	0.360507800285238	0.556211842079637
ENSG00000130943	-0.172576404816975	0.360609519580332	0.556271587925267
ENSG00000102710	-0.0214459334172327	0.360725966521986	0.556392127400643
ENSG00000123080	0.0542080514772696	0.361338442494955	0.557277646765685
ENSG00000132470	0.1014495665103	0.361508386257597	0.55745344043708
ENSG00000176177	-0.153373906170868	0.36152918477916	0.55745344043708
ENSG00000182013	-0.590028705920618	0.361598687523705	0.557501426205478
ENSG00000078124	0.0494444214853046	0.361812818917551	0.557578540374558
ENSG00000089157	-0.0392197020060663	0.361784813857841	0.557578540374558
ENSG00000151725	0.0789624984123607	0.361807283423623	0.557578540374558
ENSG00000154310	-0.0419740705967851	0.361776096163468	0.557578540374558
ENSG00000176209	-0.0319044852223525	0.361854704341315	0.557578540374558
ENSG00000213977	0.0415910376128548	0.361879029267536	0.557578540374558
ENSG00000086827	0.0243067013689587	0.361999775727332	0.557705424526888
ENSG00000156206	0.144760971104074	0.362130481281078	0.557835150313943
ENSG00000279119	0.173211826228447	0.36216078949814	0.557835150313943
ENSG00000105967	0.0745052737245949	0.362366069611615	0.558092160015767
ENSG00000150594	0.159011703620038	0.362590415434271	0.558378475846352
ENSG00000109685	0.0255453120282368	0.362670973406677	0.558443325424783
ENSG00000133250	-0.0400376374189775	0.36289225426602	0.55872482438138
ENSG00000155666	-0.0386180898948923	0.363303292757535	0.559298391871033
ENSG00000125821	-0.032715552747311	0.363547705664246	0.559615348110765
ENSG00000082781	0.107625699101534	0.363603819619788	0.559642416019648
ENSG00000144791	-0.0413401739937426	0.363673594540291	0.559690502298976
ENSG00000103202	-0.0665602843659509	0.363755591609383	0.559757386177169
ENSG00000138031	0.0392148692616357	0.36392907168	0.559945046135172
ENSG00000153234	-0.169125194445991	0.363973836297206	0.559945046135172
ENSG00000188215	0.0254705752908375	0.363993192812963	0.559945046135172
ENSG00000162889	-0.0276383786391569	0.364185926727081	0.560182207530536
ENSG00000113083	-0.264723285867713	0.364258597184169	0.560234659476923
ENSG00000164975	-0.0401806301500106	0.364371068608217	0.560348308261975
ENSG00000067064	-0.042880744245553	0.364433675749911	0.560385257280061
ENSG00000179097	0.199361422393095	0.36469907339985	0.560733993980398
ENSG00000213654	0.0259074113218392	0.364868397328448	0.560934956731128
ENSG00000132341	-0.0263357649198857	0.365023353913128	0.561113791468746
ENSG00000156587	-0.0636705928031272	0.365126643530743	0.561213174315772
ENSG00000108448	-0.0548195613721199	0.365167736102488	0.561216947083763
ENSG00000011143	-0.0305456382489372	0.365365852940189	0.561458946471429
ENSG00000141086	-0.129801660370205	0.365402507469495	0.561458946471429
ENSG00000131979	-0.0620261780179391	0.365637720826779	0.561667737629696
ENSG00000181291	-0.116738220230426	0.365614464202868	0.561667737629696
ENSG00000182118	0.0598560146360025	0.365654397729873	0.561667737629696
ENSG00000184349	-0.188608273140577	0.365918991646614	0.562014735504608
ENSG00000168283	-0.0746612417590434	0.365997259666359	0.562067052630645
ENSG00000175711	0.0454222804573116	0.366066839291192	0.562067052630645
ENSG00000183691	-0.110691942460821	0.366069144088531	0.562067052630645
ENSG00000136144	0.0337315963680489	0.366322133539827	0.562217771520074
ENSG00000161813	-0.0439251931796731	0.366317877124112	0.562217771520074
ENSG00000177570	0.100824877209476	0.36624138549312	0.562217771520074
ENSG00000249992	0.151054847271714	0.366277801863939	0.562217771520074
ENSG00000116062	0.0328929542788242	0.366531260297542	0.562479298026602
ENSG00000133687	0.206466120549752	0.366823243317896	0.562808451377674
ENSG00000162227	-0.0254519286068539	0.366800161667889	0.562808451377674
ENSG00000067177	0.131504806945202	0.366891516089532	0.562812276106886
ENSG00000090905	-0.0255932087333737	0.36690323183863	0.562812276106886
ENSG00000080345	-0.0383956840881707	0.367054874725667	0.562956933019131
ENSG00000138496	-0.0865247715559104	0.367249636614135	0.562956933019131
ENSG00000149503	0.0280695764279776	0.367193843371076	0.562956933019131
ENSG00000153989	-0.0365458890114522	0.367183006718232	0.562956933019131
ENSG00000171608	0.0246789595645047	0.36730759753682	0.562956933019131
ENSG00000173272	-0.052274267544178	0.367248242678104	0.562956933019131
ENSG00000203756	0.2085999051574	0.367284467776875	0.562956933019131
ENSG00000205277	-0.196899392886553	0.367194712933833	0.562956933019131
ENSG00000104325	-0.0243160768305099	0.367429892389655	0.563084953255934
ENSG00000183431	-0.0176276909204574	0.367500075717525	0.563133094186839
ENSG00000179119	0.0364538838731212	0.367610860775117	0.563243433835293
ENSG00000130598	0.0717149997417618	0.367814151203244	0.563495469489202
ENSG00000271383	-0.0637900687447246	0.367881159295347	0.563538687910242
ENSG00000215126	-0.0653295864688475	0.367923911508158	0.563544744770219
ENSG00000011009	0.0236569942167225	0.368008138439153	0.563614319994591
ENSG00000270149	-0.107362951646696	0.368077458361409	0.563661052472268
ENSG00000240403	-0.147818297077745	0.368116311622312	0.563661124426954
ENSG00000103126	-0.0285202048742517	0.368360274057319	0.563796942116181
ENSG00000147123	-0.033732794111021	0.368346409764181	0.563796942116181
ENSG00000186862	-0.0730110332682819	0.368346277853122	0.563796942116181
ENSG00000198353	-0.106956556124246	0.368248962293758	0.563796942116181
ENSG00000088836	-0.0906254873590741	0.368564480952036	0.563990632725276
ENSG00000136122	-0.038565924388534	0.36853335344345	0.563990632725276
ENSG00000170088	-0.0242460041197712	0.368783636704764	0.5642437155033
ENSG00000274322	0.118719451180825	0.368807561789214	0.5642437155033
ENSG00000163704	0.0492451976262182	0.368868483909618	0.564277485917557
ENSG00000007520	0.0361759448031542	0.368950851608962	0.564320054290826
ENSG00000089847	-0.0856722069079198	0.368974014154904	0.564320054290826
ENSG00000110628	0.0858042690627026	0.369225822383179	0.564645722269496
ENSG00000054356	0.153970845734619	0.369468750747576	0.564719941556197
ENSG00000085231	-0.0475439417539926	0.369325206898793	0.564719941556197
ENSG00000100351	-0.0517052392628883	0.369419682983242	0.564719941556197
ENSG00000187268	-0.229294861871108	0.369398670167281	0.564719941556197
ENSG00000198722	0.0585448161310095	0.369445929874856	0.564719941556197
ENSG00000189134	0.122647070673265	0.369709756182012	0.565028851909062
ENSG00000103253	-0.0643991197064851	0.369806545809468	0.56505786638781
ENSG00000173163	0.0309958665755418	0.369803427772097	0.56505786638781
ENSG00000147099	-0.0229324948424577	0.369938906356692	0.565200653711049
ENSG00000149346	0.0301828982205093	0.370183835911424	0.565488240077358
ENSG00000156671	-0.0431079188812167	0.370205003435153	0.565488240077358
ENSG00000089127	-0.0940247222993399	0.370337106039966	0.565630543136751
ENSG00000104872	-0.0221820606301978	0.37039935239055	0.565666133263878
ENSG00000107593	0.146974246137613	0.370586020793488	0.565891710683916
ENSG00000133393	-0.033776356535208	0.370666427442502	0.565895507525997
ENSG00000137414	0.0493504839882093	0.370637342473665	0.565895507525997
ENSG00000106086	0.0331175295564381	0.370867987196416	0.566143721915707
ENSG00000166619	-0.0162605517954257	0.371023630760614	0.566321798738747
ENSG00000154429	0.0538937988882599	0.371181622004759	0.566503421206171
ENSG00000145358	0.231399820670902	0.371375579361921	0.566739891808352
ENSG00000063176	0.0254183669797908	0.371520738970245	0.566901852457487
ENSG00000112419	-0.0467491918179447	0.371560160539701	0.566902450823442
ENSG00000174628	-0.0655987884831958	0.371618046398369	0.566931217722541
ENSG00000087502	0.0466327922109976	0.371825523897792	0.567188167886518
ENSG00000028203	0.0237072899432199	0.372031814062356	0.567443253098365
ENSG00000160345	0.0973834310028394	0.372150510354615	0.567564695810666
ENSG00000115355	0.0485489607887526	0.372261803220678	0.567665435782199
ENSG00000137474	0.0743253099261111	0.372294729174611	0.567665435782199
ENSG00000010438	0.168406813638878	0.372350163474929	0.567690366796823
ENSG00000180900	-0.0290531533016744	0.372714868709611	0.568183056708055
ENSG00000215790	-0.0579208166298695	0.372751555757043	0.568183056708055
ENSG00000157191	0.0277004108671381	0.372798922161517	0.568195629002731
ENSG00000172366	-0.0375493674242413	0.373021719677528	0.568475551182048
ENSG00000144031	-0.125655546539005	0.373129358073786	0.568579933489482
ENSG00000134717	-0.0406416357383153	0.373206748373493	0.568638206244098
ENSG00000089154	-0.0228795228991449	0.373329920051703	0.568766214469371
ENSG00000280789	0.0370172196899513	0.373554334726007	0.56904842285215
ENSG00000267796	0.0349872304274739	0.373675958338481	0.569174003236833
ENSG00000170509	-0.107919187678962	0.373859602375427	0.569394015361548
ENSG00000249915	-0.018853406001455	0.374045824316282	0.569617907128748
ENSG00000104863	-0.0392815496387803	0.37419001304694	0.5697180230091
ENSG00000112308	-0.0322956875906548	0.374178517573202	0.5697180230091
ENSG00000178952	-0.0304334253132102	0.374280423507458	0.569777687977395
ENSG00000181817	0.0337640673586577	0.374309422358524	0.569777687977395
ENSG00000243709	0.141675254514147	0.374346883054615	0.569777687977395
ENSG00000197892	0.0308696176336304	0.374594138682102	0.570094285871492
ENSG00000008710	-0.037954722690329	0.375002135787145	0.570384008005065
ENSG00000107438	-0.0674077896859727	0.374983072720902	0.570384008005065
ENSG00000137074	-0.0186669313868065	0.375048073433604	0.570384008005065
ENSG00000163378	0.0367858407496565	0.375059391425568	0.570384008005065
ENSG00000164983	0.0384163575075141	0.374867709561872	0.570384008005065
ENSG00000168038	-0.0534469647965577	0.374858765792641	0.570384008005065
ENSG00000171045	-0.0431540365587822	0.374972242485258	0.570384008005065
ENSG00000135452	-0.0227562555330888	0.375198882011825	0.570536407163081
ENSG00000175895	-0.0429066841491342	0.375257142302763	0.570565266612334
ENSG00000118707	-0.0257678045072267	0.375419647175493	0.57075260364497
ENSG00000099999	0.0332905269518792	0.375626957426265	0.57076907172471
ENSG00000102385	0.209534314699768	0.375536483057152	0.57076907172471
ENSG00000134864	0.0547114417423454	0.375612129428124	0.57076907172471
ENSG00000160563	-0.0231347436023089	0.375619151383464	0.57076907172471
ENSG00000181804	0.0313278741538668	0.375601699827531	0.57076907172471
ENSG00000161513	0.0419095442664843	0.375797333393145	0.570968228821697
ENSG00000108439	0.0344104804209533	0.375901313829887	0.571066476663435
ENSG00000135316	-0.0295957806703373	0.376140066394037	0.57136942735551
ENSG00000115286	-0.0257423950859637	0.376233923978896	0.571417575843671
ENSG00000120159	-0.0404977501525508	0.376352311988529	0.571417575843671
ENSG00000138964	-0.0291229014852131	0.37636846458495	0.571417575843671
ENSG00000171791	0.0460711057085427	0.376268514512687	0.571417575843671
ENSG00000181885	0.0715999132288067	0.376313874914077	0.571417575843671
ENSG00000162852	-0.0318214414595907	0.376416610727196	0.571430943855824
ENSG00000242252	-0.0736253950655128	0.376534745577523	0.57155054650575
ENSG00000140534	0.136058870624791	0.376654628002429	0.571672776565861
ENSG00000160949	-0.0423158305965	0.376877060066216	0.57189085848953
ENSG00000196466	0.0357674382407789	0.376860005974368	0.57189085848953
ENSG00000156384	-0.041053466283139	0.376955985464535	0.571891131070856
ENSG00000187240	0.0571770211571245	0.376933304075909	0.571891131070856
ENSG00000087495	0.153844662241897	0.377105590684171	0.571938885317696
ENSG00000131263	-0.0330956823941932	0.377050199430144	0.571938885317696
ENSG00000182508	-0.126756424443928	0.377100585532467	0.571938885317696
ENSG00000072042	0.0201573319196954	0.377173738239989	0.571982517011468
ENSG00000162959	-0.0405306739009094	0.377256548538698	0.572048373266999
ENSG00000143811	-0.0254139101523226	0.377412172507186	0.572164889433971
ENSG00000184661	0.142866710351727	0.37737411897735	0.572164889433971
ENSG00000188375	-0.223751186264581	0.377453943960766	0.572168496767911
ENSG00000094841	-0.0287252157164306	0.377539249277069	0.572238087837778
ENSG00000163359	-0.0807032888490607	0.377746286423445	0.572492154664079
ENSG00000189045	-0.0957270773407266	0.378129873118771	0.573013709655728
ENSG00000147576	-0.055773976573741	0.3781779555587	0.573026789535793
ENSG00000108055	0.0262424064647669	0.378219528716156	0.57303000465236
ENSG00000153922	-0.0275987614819256	0.378324024612273	0.573128541665964
ENSG00000135018	0.0189410423103663	0.378548717361635	0.573409127091224
ENSG00000156711	0.033882652479913	0.378751653441757	0.573596889400638
ENSG00000177943	-0.0475337848579301	0.378734456293706	0.573596889400638
ENSG00000100075	0.0272034415063754	0.378826147432201	0.573623398904133
ENSG00000138750	-0.0251513091232533	0.378882390450138	0.573623398904133
ENSG00000167840	-0.0363595286299513	0.378887634360499	0.573623398904133
ENSG00000083457	-0.0313332186094587	0.37923085760205	0.574083189856151
ENSG00000179950	-0.0230204255702814	0.379306459046197	0.574137798837642
ENSG00000076248	0.0368781001622742	0.37948202296267	0.574283849086557
ENSG00000101166	-0.04221645960755	0.379466806811543	0.574283849086557
ENSG00000173141	-0.026062566637462	0.37972816843185	0.574596483641277
ENSG00000196812	-0.026581282318117	0.379859207926239	0.574734895325899
ENSG00000188295	-0.0538183217085657	0.379918294334098	0.574764422997893
ENSG00000031698	-0.0137814180062901	0.380000410608939	0.574828781930311
ENSG00000069943	0.0373648490853866	0.380194679741835	0.575062764058123
ENSG00000099977	-0.0461406109300592	0.380379669626315	0.575282663611227
ENSG00000125484	0.0301472147954771	0.38052392549549	0.575440918044975
ENSG00000087206	0.0243620311908251	0.380641001076331	0.575492450031011
ENSG00000118412	0.0293586566525265	0.380696566745259	0.575492450031011
ENSG00000214357	-0.0855263446522643	0.380716485531703	0.575492450031011
ENSG00000270765	-0.162365108669183	0.380685869868942	0.575492450031011
ENSG00000112159	-0.0433074846901517	0.380819526852311	0.575588306714862
ENSG00000275074	-0.0305212896373908	0.380880658471245	0.575620805774096
ENSG00000110237	0.144813618548688	0.381208566837292	0.575936595934228
ENSG00000160392	0.029982923662057	0.381189538444113	0.575936595934228
