    136000       27200.00     774.273   -1602.513    -828.239       3.477     299.436     300.000      20.393    0 
    137000       27400.00     789.673   -1591.990    -802.318       2.421     305.391     300.000      20.377    0 
    138000       27600.00     728.632   -1562.249    -833.617       4.918     281.785     300.000      20.286    0 
    139000       27800.00     802.673   -1556.798    -754.126       3.951     310.419     300.000      20.300    0 
    140000       28000.00     792.677   -1519.895    -727.218       3.609     306.553     300.000      20.386    0 
    141000       28200.00     785.495   -1551.700    -766.205       5.188     303.776     300.000      20.355    0 
    142000       28400.00     824.250   -1556.716    -732.465       5.860     318.764     300.000      20.303    0 
    143000       28600.00     787.569   -1560.429    -772.861       3.332     304.578     300.000      20.338    0 
    144000       28800.00     809.338   -1596.054    -786.717       3.156     312.997     300.000      20.353    0 
    145000       29000.00     766.336   -1553.659    -787.323       3.567     296.366     300.000      20.251    0 
    146000       29200.00     782.927   -1557.484    -774.557       3.940     302.783     300.000      20.043    0 
    147000       29400.00     834.552   -1593.025    -758.473       3.879     322.748     300.000      20.295    0 
    148000       29600.00     781.472   -1602.169    -820.696       2.057     302.220     300.000      20.058    0 
    149000       29800.00     777.196   -1536.446    -759.250       3.594     300.566     300.000      20.154    0 
    150000       30000.00     759.967   -1546.524    -786.557       7.460     293.903     300.000      20.260    0 
    151000       30200.00     784.722   -1507.958    -723.236       2.670     303.477     300.000      20.331    0 
    152000       30400.00     812.741   -1558.888    -746.147       2.163     314.313     300.000      20.200    0 
    153000       30600.00     773.831   -1575.967    -802.136       1.326     299.265     300.000      20.331    0 
    154000       30800.00     773.999   -1581.921    -807.922       2.841     299.330     300.000      20.315    0 
    155000       31000.00     765.265   -1593.938    -828.673       4.143     295.952     300.000      20.109    0 
    156000       31200.00     834.349   -1542.483    -708.134       3.120     322.669     300.000      20.275    0 
    157000       31400.00     748.888   -1570.015    -821.128       5.178     289.619     300.000      20.148    0 
    158000       31600.00     786.947   -1592.546    -805.599       3.158     304.337     300.000      20.417    0 
